('2017-04-21 17:32:48', '5 Things JPMorgan Chase Wants You to Know https://t.co/9QdMo5sLhq $JPM https://t.co/64u7fNqqPo'),,,,,
('2017-04-21 17:32:02'," ""@pdacosta @dandolfa @HuntCfp @DiMartinoBooth False. Everyone knew who the troubled banks were. $JPM"," $WFC didn't ne‰Û_ https://t.co/blYSqPqpd9"")",,,,
('2017-04-21 17:27:04', '$JPM:\n\n5 Things JPMorgan Chase Wants You to Know:\n\nhttps://t.co/shA68r0sVC'),,,,,
('2017-04-21 17:25:37', '$spx $nasdaq $es_f $nq_f $zb_f $cl_f $gc_f $aapl $jpm $googl $amzn $nflx $amzn $tsla $nvda $baba $gs $jpm $v Al Bro‰Û_ https://t.co/By5qW08AMW'),,,,,
('2017-04-21 17:18:50', '@lupei74 @federalreserve Fischer is NUTS to think that a Living Will for say $GS would save the system if they coll‰Û_ https://t.co/EkVwodKrNj'),,,,,
('2017-04-21 17:16:53', 'RT @apppro1: Hey @jonnajarian $bac $jpm what the heck????\n\n@petenajarian https://t.co/AJJfWLJl0I'),,,,,
('2017-04-21 17:16:24', 'Hey @jonnajarian $bac $jpm what the heck????\n\n@petenajarian https://t.co/AJJfWLJl0I'),,,,,
('2017-04-21 17:15:21'," ""Don't give up. We believe in you. https://t.co/LxoFHkJeLf #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 17:10:18'," ""Don't give up. We believe in you. https://t.co/ddJt5HPd04 #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 17:03:01', 'Goldman Sachs joins JPMorgan by introducing real-time employee performance reviews https://t.co/8ZU0PbpQEc $GS $JPM'),,,,,
('2017-04-21 17:01:20'," ""Don't give up. We believe in you. https://t.co/LoQC1JAu2l #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 16:56:37', '#JPMorganChase Breakingviews: organ believes a $100 billion deal may happen. Read more: https://t.co/7eNmvLNJpe $JPM'),,,,,
('2017-04-21 16:50:15'," ""Don't give up. We believe in you. https://t.co/ibaiecPsRR #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 16:45:20'," ""Don't give up. We believe in you. https://t.co/fhMmdjxaHM #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 16:33:00', 'RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/‰Û_'),,,,,
('2017-04-21 16:32:42', 'RT @arnabch01: #AI #ML #BigData #HPC #fintech #roboadvisor to revolutionize #AssetManagement #banking $BLK $C $JPM $GS $WFC $MS $BK https:/‰Û_'),,,,,
('2017-04-21 16:30:53'," ""Don't give up. We believe in you. https://t.co/wxAc60pNhn #entrepreneur #motivation $msft $xle $efa $jpm $csco #FridayFeeling"")",,,,,
('2017-04-21 16:28:17', 'RT @Sandro_power: $JPM $GS some bearish scalp trades have worked today but nothing compares to when you have a strong confirmation to a mov‰Û_'),,,,,
('2017-04-21 16:27:47', '$JPM $GS some bearish scalp trades have worked today but nothing compares to when you have a strong confirmation to a move.'),,,,,
('2017-04-21 16:24:55', 'RT @Sandro_power: $JPM looking weak I am in some  may 19  85 puts at 1.73 this is just an early entry this still needs to confirm for a sol‰Û_'),,,,,
('2017-04-21 16:20:23'," 'JPMorgan Chase &amp; Co ( $JPM :NYSE) forms bullish ""Continuation Wedge"" chart pattern. https://t.co/FVbcNwgkXa https://t.co/RTty4QbtWH')",,,,,
