('2017-04-18 17:49:08', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/MKv95gJQVs'),,,,,,,,,,,
('2017-04-18 17:45:57', 'RT @notyourcountry: Big American Banks in 2017 Are Weak, Sparking a Banking Crisis  $C $JPM $GS $BAC $MS $HSBC $XLF https://t.co/D2Ac7q9gjU‰Û_'),,,,,,,,,,
('2017-04-18 17:36:05', 'Bank Of America: A Great Quarter https://t.co/lC8lsA5V8S $C $JPM $BAC'),,,,,,,,,,,
('2017-04-18 17:34:08', 'RT @FusionptCapital: $XLF $GS $JPM $BAC So many financials bulls 3 short weeks ago, Fusion WFC  Short vid here: https://t.co/pkJOu2kyrd #ba‰Û_'),,,,,,,,,,
('2017-04-18 17:31:54', '@CNBCFastMoney please encourage @timseymour and @GuyAdami to revisit the financials on the show tonight. Does $GS Q1 sway Guy to $JPM/ $BAC?'),,,,,,,,,,,
('2017-04-18 17:25:51', 'RT @notyourcountry: Big American Banks in 2017 Are Weak, Sparking a Banking Crisis  $C $JPM $GS $BAC $MS $HSBC $XLF https://t.co/D2Ac7q9gjU‰Û_'),,,,,,,,,,
('2017-04-18 17:24:46', '$JPM J.P. Morgan Chase &amp; Co.posts strong results while raising dividend 4% https://t.co/8q2ukeve9Q https://t.co/JuMmkXLUlr'),,,,,,,,,,,
('2017-04-18 17:18:03', '$GS $JPM $C $BAC:\n\nGoldman Sachs CFO says bank ‰Û÷didn‰Ûªt navigate the market well‰Ûª:\n\nhttps://t.co/NtmF88ULv7'),,,,,,,,,,,
('2017-04-18 17:16:52', 'RT @notyourcountry: Big American Banks in 2017 Are Weak, Sparking a Banking Crisis  $C $JPM $GS $BAC $MS $HSBC $XLF https://t.co/D2Ac7q9gjU‰Û_'),,,,,,,,,,
('2017-04-18 17:14:49', 'Big American Banks in 2017 Are Weak, Sparking a Banking Crisis  $C $JPM $GS $BAC $MS $HSBC $XLF‰Û_ https://t.co/1e8kjRruVG'),,,,,,,,,,
('2017-04-18 17:06:13', 'RT @Benzinga: Earnings Ramp Up, But International Uncertainty Signals Caution https://t.co/f3NwA5Y0Or $BAC $C $GS $JPM $NFLX $UAL'),,,,,,,,,,
('2017-04-18 17:04:26', 'Markets Narrowing As Trump Trade Fades $VIX $C $JPM $WFC $SPX https://t.co/PCCyVNFMO9'),,,,,,,,,,,
('2017-04-18 17:03:30', 'Benzinga: Earnings Ramp Up, But International Uncertainty Signals Caution https://t.co/bA9XhT7iQI $BAC $C $GS $JPM $NFLX $UAL'),,,,,,,,,,
('2017-04-18 17:00:05', 'Earnings Ramp Up, But International Uncertainty Signals Caution https://t.co/f3NwA5Y0Or $BAC $C $GS $JPM $NFLX $UAL'),,,,,,,,,,
('2017-04-18 16:52:03', 'For those asking $GS would be the LAST financial to own. Could fall to 200.\n\n$JPM and $BAC better\n\n$XLF better too'),,,,,,,,,,,
('2017-04-18 16:47:04', '$JPM $C $EBAY $AXP:\n\nEarnings Ramp Up, But International Uncertainty Signals Caution:\n\nhttps://t.co/FV6W5tUxUF'),,,,,,,,,,
('2017-04-18 16:45:16', '$XLF $GS $JPM $BAC So many financials bulls 3 short weeks ago, Fusion WFC  Short vid here: https://t.co/pkJOu2kyrd‰Û_ https://t.co/P0HmG6Z1WT'),,,,,,,,,,
('2017-04-18 16:42:36', 'JPMorgan Chase &amp; Co.‰Ûªs $JPM ‰ÛÏNeutral‰Ûù Rating Reaffirmed at Nomura https://t.co/NPiRI03B7U'),,,,,,,,,,,
('2017-04-18 16:24:34', 'Is $WDC dropping due to fear of debtload that winning the Toshiba chip unit deal might place on it? What am I missing?? $JPM ug to $116...'),,,,,,,,,,,
('2017-04-18 16:17:57', '$JPM Bank of America profits jump, helped by interest rates https://t.co/dLAEDuYVjV'),,,,,,,,,,
('2017-04-18 16:09:27', 'RT @OphirGottlieb: Mega bank earning are over. Option Trading:\n\n$JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t‰Û_'),,,,,,,,,,,
('2017-04-18 16:05:48', '10 Most Profitable Companies in the World in 2017\n$TM $WFC $BRK.A $JPM $ACGBY $AAPL\nhttps://t.co/x2bQZFEu1b'),,,,,,,,,,,
('2017-04-18 16:00:28', 'Mega bank earning are over. Option Trading:\n\n$JPM $XLF\nTrading options in the banks in the era of Donald Trump‰Û_ https://t.co/CT3v1IjM4w'),,,,,,,,,,,
